dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
464,REVIEW,review_threshold,СПК Кофе РАФ лавандовый на овс.нап.,кофе раф лавандовый на овс нап,84.9,2.4,3.7,10.6,200,True,1621685,78034945,"Раф кофе лавандовый, 400мл",100,0.0,200,1.000,False,1617764,78034944,"Раф кофе лавандовый, 200мл",1.000,2125273,78037543,"Раф лавандовый XL, 550мл",0.941
465,REVIEW,review_threshold,СПК Кофе РАФ лавандовый на овс.нап.,кофе раф лавандовый на овс нап,84.9,2.4,3.7,10.6,400,True,1621685,78034945,"Раф кофе лавандовый, 400мл",100,0.0,0,1.000,False,1617764,78034944,"Раф кофе лавандовый, 200мл",1.000,2125273,78037543,"Раф лавандовый XL, 550мл",0.941
466,REVIEW,review_threshold,СПК Кофе РАФ лаванд.на соевом нап.,кофе раф лаванд на соевом нап,84.9,2.4,3.7,10.6,200,True,1800467,78035067,"Кофе Раф лавандовый на соевом напитке, 400мл",88,0.0,200,0.927,False,1800458,78034952,"Кофе Раф лавандовый на соевом напитке, 200мл",0.927,1800481,78034951,"Кофе Раф лавандовый на овсяном напитке, 400мл",0.884
467,AUTO,strong_kbju,СПК Флэт уайт с кокосовым напитком,флэт уайт с кокосовым напитком,158,3,2.7,5.4,200,True,1623256,78034953,"Флэт уайт с кокосовым напитком, 200мл",100,0.0,0,1.000,True,1800459,78034956,"Флэт уайт с соевым напитком, 200мл",0.947,1625444,78034955,"Флэт уайт с овсяным напитком, 200мл",0.917
468,AUTO,strong_kbju,СПК Флэт уайт с миндальным нап.,флэт уайт с миндальным нап,158,3,2.7,5.4,200,True,1624329,78034954,"Флэт уайт с миндальным напитком, 200мл",92,0.0,0,0.950,True,1591110,78034444,"Флэт уайт, 200мл",0.884,1620040,78034881,"Кофе Флэт Уайт, 200мл",0.806
469,AUTO,strong_kbju,СПК Флэт уайт с овсяным напитком,флэт уайт с овсяным напитком,158,3,2.7,5.4,200,True,1625444,78034955,"Флэт уайт с овсяным напитком, 200мл",100,0.0,0,1.000,True,1800459,78034956,"Флэт уайт с соевым напитком, 200мл",0.945,1623256,78034953,"Флэт уайт с кокосовым напитком, 200мл",0.917
470,AUTO,strong_kbju,СПК Флэт уайт с соевым напитком,флэт уайт с соевым напитком,158,3,2.7,5.4,200,True,1800459,78034956,"Флэт уайт с соевым напитком, 200мл",100,0.0,0,1.000,True,1623256,78034953,"Флэт уайт с кокосовым напитком, 200мл",0.947,1625444,78034955,"Флэт уайт с овсяным напитком, 200мл",0.945
471,AUTO,strong_kbju,СПК Эспрессо ТОНИК,эспрессо тоник,189,5.1,5.2,47,350,True,1625208,78034957,"Эспрессо тоник, 350мл",100,0.0,0,1.000,True,1625207,78035078,"Матча Тоник, 350мл",0.775,1590860,78034433,"Эспрессо, 50мл",0.739
472,UNMATCHED,generic_a_collision,СПК Бейбичино БАБЛ ГАМ с кокос.нап.,бейбичино бабл гам с кокос нап,125,5.8,7.2,10.5,200,True,1800471,78034901,"Бейбичино Бабл Гам, 200мл",100,0.0,0,1.000,True,1800447,78035065,"Бейбичино Бабл Гам с кокосовым напитком, 200мл",0.922,1800461,78034902,"Бейбичино Бабл Гам с овсяным напитком, 200мл",0.880
473,UNMATCHED,generic_a_collision,СПК Бейбичино БАБЛ ГАМ минд.нап.,бейбичино бабл гам минд нап,125,5.8,7.2,10.5,200,True,1800471,78034901,"Бейбичино Бабл Гам, 200мл",100,0.0,0,1.000,True,1800449,78035066,"Бейбичино Бабл Гам с миндальным напитком, 200мл",0.884,1800461,78034902,"Бейбичино Бабл Гам с овсяным напитком, 200мл",0.880
474,REVIEW,review_threshold,СПК Кофе РАФ лаванд.на соевом нап.,кофе раф лаванд на соевом нап,84.9,2.4,3.7,10.6,400,True,1800467,78035067,"Кофе Раф лавандовый на соевом напитке, 400мл",88,0.0,0,0.927,False,1800458,78034952,"Кофе Раф лавандовый на соевом напитке, 200мл",0.927,1800481,78034951,"Кофе Раф лавандовый на овсяном напитке, 400мл",0.884
475,REVIEW,review_threshold,СПК Матча ЛАТТЕ,матча латте,69,2.7,3,7.8,200,True,2036169,78036409,"Матча латте пряная с овсяным напитком, 200мл",100,38.0,0,0.848,True,2035973,78036410,"Матча латте пряная  с овсяным напитком, 400мл",0.848,2037714,78036406,"Матча латте пряная с кокосовым напитком, 400мл",0.775
476,REVIEW,review_threshold,СПК Матча ЛАТТЕ,матча латте,69,2.7,3,7.8,400,True,2036169,78036409,"Матча латте пряная с овсяным напитком, 200мл",100,38.0,200,0.848,True,2035973,78036410,"Матча латте пряная  с овсяным напитком, 400мл",0.848,2037714,78036406,"Матча латте пряная с кокосовым напитком, 400мл",0.775
477,UNMATCHED,generic_a_collision,СПК Матча ЛАТТЕ с кокосовым нап.,матча латте с кокосовым нап,69,2.7,3,7.8,200,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,200,1.000,True,1621413,78035068,"Матча Латте, 200мл",1.000,1590556,78034443,"Латте, 400мл",0.916
478,UNMATCHED,generic_a_collision,СПК Матча ЛАТТЕ на кокосовом нап.,матча латте на кокосовом нап,69,2.7,3,7.8,400,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,0,1.000,True,1621413,78035068,"Матча Латте, 200мл",1.000,1590556,78034443,"Латте, 400мл",0.916
479,UNMATCHED,generic_a_collision,СПК Матча ЛАТТЕ с миндальным нап.,матча латте с миндальным нап,69,2.7,3,7.8,200,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,200,1.000,True,1621413,78035068,"Матча Латте, 200мл",1.000,1590556,78034443,"Латте, 400мл",0.916
480,REVIEW,review_threshold,СПК Матча ЛАТТЕ с миндальным нап.,матча латте с миндальным нап,69,2.7,3,7.8,400,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,0,1.000,False,1621413,78035068,"Матча Латте, 200мл",1.000,1590556,78034443,"Латте, 400мл",0.916
481,REVIEW,review_threshold,СПК Матча ЛАТТЕ с овсяным напитком,матча латте с овсяным напитком,69,2.7,3,7.8,200,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,200,1.000,False,1800442,78035074,"Матча Латте с овсяным напитком, 200мл",1.000,2025500,78036742,"Латте, 400мл",0.896
482,REVIEW,review_threshold,СПК Матча ЛАТТЕ с овсяным напитком,матча латте с овсяным напитком,69,2.7,3,7.8,400,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,0,1.000,False,1800442,78035074,"Матча Латте с овсяным напитком, 200мл",1.000,2025500,78036742,"Латте, 400мл",0.896
483,REVIEW,review_threshold,СПК Матча ЛАТТЕ с соевым напитком,матча латте с соевым напитком,69,2.7,3,7.8,200,True,1800463,78035077,"Матча Латте с соевым напитком, 400мл",100,0.0,200,1.000,True,1800456,78035076,"Матча Латте с соевым напитком, 200мл",1.000,2025500,78036742,"Латте, 400мл",0.896
484,AUTO,strong_kbju,СПК Матча ЛАТТЕ с соевым напитком,матча латте с соевым напитком,69,2.7,3,7.8,400,True,1800463,78035077,"Матча Латте с соевым напитком, 400мл",100,0.0,0,1.000,True,1800456,78035076,"Матча Латте с соевым напитком, 200мл",1.000,2025500,78036742,"Латте, 400мл",0.896
485,AUTO,strong_kbju,СПК Матча ТОНИК,матча тоник,189,5.1,5.2,47,350,True,1625207,78035078,"Матча Тоник, 350мл",100,0.0,0,1.000,True,1800452,78035069,"Матча Латте, 400мл",0.546,1621413,78035068,"Матча Латте, 200мл",0.546
486,AUTO,strong_name_no_kbju,СПК Матча-латте холодный,матча латте холодный,58,3,2.7,5.4,350,True,1625206,78035083,"Матча-латте холодный с соевым напитком, 350мл",100,12.7,0,0.949,True,1800452,78035069,"Матча Латте, 400мл",0.933,1625210,78035080,"Матча-латте холодный с кокосовым напитком, 350мл",0.933
487,REVIEW,review_threshold,СПК Матча-латте холодный с кок.нап.,матча латте холодный с кок нап,69,2.7,3,7.8,350,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,50,1.000,False,1621413,78035068,"Матча Латте, 200мл",1.000,1625199,78035079,"Матча-латте холодный, 350мл",0.933
488,REVIEW,review_threshold,СПК Матча-латте холод.минд.нап.,матча латте холод минд нап,69,2.7,3,7.8,350,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,50,1.000,False,1621413,78035068,"Матча Латте, 200мл",1.000,1590556,78034443,"Латте, 400мл",0.916
489,REVIEW,review_threshold,СПК Матча-латте холодный с овс.нап.,матча латте холодный с овс нап,69,2.7,3,7.8,350,True,1800452,78035069,"Матча Латте, 400мл",100,0.0,50,1.000,False,1621413,78035068,"Матча Латте, 200мл",1.000,1625199,78035079,"Матча-латте холодный, 350мл",0.933
490,REVIEW,review_threshold,СПК Матча-латте холодный соев.нап.,матча латте холодный соев нап,58,2.7,3,7.8,350,True,1800452,78035069,"Матча Латте, 400мл",100,4.0,50,0.984,False,1621413,78035068,"Матча Латте, 200мл",0.984,1625199,78035079,"Матча-латте холодный, 350мл",0.949
491,UNMATCHED,generic_a_collision,СПК Чай зеленый,чай зеленый,1.5,0.2,0.1,0.1,400,True,1621919,78035084,"Чай зелёный, 400мл",100,0.0,0,1.000,True,1621920,78035085,"Чай Молочный Улун зелёный, 400мл",1.000,1621918,78035155,"Чай зелёный с жасмином, 400мл",1.000
492,UNMATCHED,generic_a_collision,СПК Чай Молочный Улун зеленый,чай молочный улун зеленый,1.5,0.2,0.1,0.1,400,True,1621919,78035084,"Чай зелёный, 400мл",100,0.0,0,1.000,True,1621920,78035085,"Чай Молочный Улун зелёный, 400мл",1.000,1621918,78035155,"Чай зелёный с жасмином, 400мл",0.800
493,UNMATCHED,generic_a_collision,СПК Чай черный,чай черный,1.5,0.2,0.1,0.1,400,True,1625109,78035086,"Чай черный, 400мл",100,0.0,0,1.000,True,1621917,78035088,"Чай черный с персиком и имбирем, 400мл",1.000,1621916,78035087,"Чай черный с бергамотом, 400мл",1.000
494,UNMATCHED,generic_a_collision,СПК Чай черный с бергамотом,чай черный с бергамотом,1.5,0.2,0.1,0.1,400,True,1625109,78035086,"Чай черный, 400мл",100,0.0,0,1.000,True,1621916,78035087,"Чай черный с бергамотом, 400мл",1.000,1621917,78035088,"Чай черный с персиком и имбирем, 400мл",0.811
495,UNMATCHED,generic_a_collision,СПК Чай черный с персиком/имбирем,чай черный с персиком имбирем,1.5,0.2,0.1,0.1,400,True,1625109,78035086,"Чай черный, 400мл",100,0.0,0,1.000,True,1621917,78035088,"Чай черный с персиком и имбирем, 400мл",1.000,1621916,78035087,"Чай черный с бергамотом, 400мл",0.815
496,REVIEW,review_threshold,СПК Напиток с манго/марак/апел.гор.,напиток с манго марак апел гор,38.2,0.4,0.1,8.9,400,True,1624323,78035150,"Напиток с манго маракуйей и апельсином горячий, 400мл",79,0.0,0,0.874,True,2123193,4441205,"Манго Перекрёсток Select, 140г",0.805,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",0.649
497,REVIEW,review_threshold,СПК Напиток с медом/имбир/лим.гор.,напиток с медом имбир лим гор,58.5,0.4,0.1,14,400,True,1624446,78035151,"Напиток с медом имбирем и лимоном горячий, 400мл",83,0.0,0,0.897,True,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",0.680,2015962,78036423,Напиток чайный с имбирем и лимоном 400мл,0.654
498,REVIEW,review_threshold,СПК Напиток с облепихой/кор/яб.гор.,напиток с облепихой кор яб гор,66.3,0.5,2,2.9,400,True,1624324,78035152,"Напиток с облепихой корицей и яблоком горячий, 400мл",80,0.0,0,0.880,True,2113382,78037324,"Напиток горячий с манго и малиной, 400мл",0.561,2113381,78037325,"Напиток горячий с черникой и яблоком, 400мл",0.553
499,UNMATCHED,generic_a_collision,СПК Чай зеленый с жасмином,чай зеленый с жасмином,1.5,0.2,0.1,0.1,400,True,1621919,78035084,"Чай зелёный, 400мл",100,0.0,0,1.000,True,1621918,78035155,"Чай зелёный с жасмином, 400мл",1.000,1621920,78035085,"Чай Молочный Улун зелёный, 400мл",0.800
500,REVIEW,review_threshold,СПК Латте МАЛИНА МОЖЖЕВЕЛЬНИК,латте малина можжевельник,92,4.3,4.5,8.5,400,True,2025500,78036742,"Латте, 400мл",100,0.0,0,1.000,False,2033483,78035799,"Латте Малина Можжевельник с соевым напитком, 400мл",0.809,1852056,78035795,"Латте Малина Можжевельник с миндальным напитком, 400мл",0.809
501,REVIEW,review_threshold,СПК Латте МАЛИНА МОЖЖ.С КОКОС.НАП.,латте малина можж с кокос нап,42.7,1.5,2.2,6.7,400,True,1590556,78034443,"Латте, 400мл",100,30.3,0,0.879,False,1589323,78034441,"Латте, 200мл",0.879,2025500,78036742,"Латте, 400мл",0.809
502,REVIEW,review_threshold,СПК Латте МАЛИНА МОЖЖ.С МИНД .НАП.,латте малина можж с минд нап,42.7,1.5,2.2,6.7,400,True,1590556,78034443,"Латте, 400мл",100,30.3,0,0.879,False,1589323,78034441,"Латте, 200мл",0.879,1407299,78031250,"Латте, 400мл",0.858
503,REVIEW,review_threshold,СПК Латте МАЛИНА МОЖЖ.С ОВС.НАП.,латте малина можж с овс нап,42.7,1.5,2.2,6.7,400,True,1590556,78034443,"Латте, 400мл",100,30.3,0,0.879,False,1589323,78034441,"Латте, 200мл",0.879,1407299,78031250,"Латте, 400мл",0.858
635,NOT_DISH,packaging,Стакан двухслойный,стакан двухслойный,,,,,200,False,,,,,,,,False,,,,,,,,
504,REVIEW,review_threshold,СПК Латте МАЛИНА МОЖЖ.С СОЕВЫМ НАП.,латте малина можж с соевым нап,42.7,1.5,2.2,6.7,400,True,2033483,78035799,"Латте Малина Можжевельник с соевым напитком, 400мл",82,0.0,0,0.894,False,1590556,78034443,"Латте, 400мл",0.879,1589323,78034441,"Латте, 200мл",0.879
505,REVIEW,review_threshold,СПК Латте МОРКОВНЫЙ ПИРОГ,латте морковный пирог,92,4.3,4.5,8.5,400,True,2025500,78036742,"Латте, 400мл",100,0.0,0,1.000,False,1838833,78035801,"Латте Морковный Пирог, 400мл",1.000,1407299,78031250,"Латте, 400мл",0.838
506,REVIEW,review_threshold,СПК Латте СМОРОДИНА РОЗМАРИН,латте смородина розмарин,92,4.3,4.5,8.5,400,True,2025500,78036742,"Латте, 400мл",100,0.0,0,1.000,False,1839203,78035811,"Латте Смородина Розмарин, 400мл",1.000,1407299,78031250,"Латте, 400мл",0.838
507,REVIEW,review_threshold,СПК Латте спелая вишня,латте спелая вишня,92,4.3,4.5,8.5,400,True,2025500,78036742,"Латте, 400мл",100,0.0,0,1.000,False,1838832,78035821,"Латте спелая вишня, 400мл",1.000,1407299,78031250,"Латте, 400мл",0.838
508,UNMATCHED,generic_a_collision,СПК Раф СОЛЕНАЯ КАРАМЕЛЬ С ОРЕХАМИ,раф соленая карамель с орехами,84.9,2.4,3.7,10.6,200,True,2125274,78037600,"Раф соленая карамель с орехами XL, 550мл",100,0.1,350,1.000,True,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",0.932,1852652,78035839,"Раф соленая карамель с орехами с соевым напитком, 400мл",0.885
509,UNMATCHED,generic_a_collision,СПК Раф соленая карамель с орехами,раф соленая карамель с орехами,84.9,2.4,3.7,10.6,400,True,2125274,78037600,"Раф соленая карамель с орехами XL, 550мл",100,0.1,150,1.000,True,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",0.932,1852652,78035839,"Раф соленая карамель с орехами с соевым напитком, 400мл",0.885
510,REVIEW,review_threshold,СПК Раф соленая карам.орех.кок.нап.,раф соленая карам орех кок нап,52.7,1.5,2.2,6.7,200,True,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",76,0.0,0,0.856,False,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",0.724,1838834,78035830,"Раф Соленая Карамель с орехами, 200мл",0.687
636,NOT_DISH,packaging,Крышка пол.пит.д/стак.д/гор/хол.нап.,крышка пол пит д стак д гор хол нап,,,,,80,False,,,,,,,,False,,,,,,,,
511,REVIEW,review_threshold,СПК Раф соленая карам.орех.кок.нап.,раф соленая карам орех кок нап,21.1,0.6,0.8,2.7,400,True,1840727,78035833,"Раф соленая карамель с орехами с кокосовым напитком, 400мл",76,0.0,0,0.856,False,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.612,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",0.539
512,REVIEW,review_threshold,СПК Раф соленая карам.орех.мин.нап.,раф соленая карам орех мин нап,48.8,1.9,1.5,7,200,True,1840509,78035834,"Раф солёная карамель с орехами с миндальным напитком, 200мл",75,0.0,0,0.850,False,1853709,78035835,"Раф соленая карамель с орехами с миндальным напитком, 400мл",0.850,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.761
513,REVIEW,review_threshold,СПК Раф соленая карам.орех.мин.нап.,раф соленая карам орех мин нап,49,1.9,1.5,7,400,True,1853709,78035835,"Раф соленая карамель с орехами с миндальным напитком, 400мл",75,0.0,0,0.850,False,1840509,78035834,"Раф солёная карамель с орехами с миндальным напитком, 200мл",0.850,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.761
514,REVIEW,review_threshold,СПК Раф соленая карамель ор.ов.нап.,раф соленая карамель ор ов нап,73,1.7,2.8,10.5,200,True,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",80,0.0,0,0.880,False,2125274,78037600,"Раф соленая карамель с орехами XL, 550мл",0.811,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.783
515,REVIEW,review_threshold,СПК Раф соленая карамель ор.ов.нап.,раф соленая карамель ор ов нап,73,1.7,2.8,10.4,400,True,2024569,78035836,"Раф соленая карамель с орехами с овсяным напитком, 200мл",80,0.2,200,0.879,False,2125274,78037600,"Раф соленая карамель с орехами XL, 550мл",0.810,1847294,78035832,"Раф соленая карамель с орехами с кокосовым напитком, 200мл",0.783
637,NOT_DISH,packaging,Стакан матовый,стакан матовый,,,,,375,False,,,,,,,,False,,,,,,,,
516,REVIEW,review_threshold,СПК Раф соленая карам.ор.соев.нап.,раф соленая карам ор соев нап,70,4,3,6.5,200,True,1852652,78035839,"Раф соленая карамель с орехами с соевым напитком, 400мл",77,0.0,200,0.864,False,1841507,78035838,"Раф соленая карамель с орехами с соевым напитком, 200мл",0.864,1838834,78035830,"Раф Соленая Карамель с орехами, 200мл",0.732
517,REVIEW,review_threshold,СПК Раф соленая карам.ор.соев.нап.,раф соленая карам ор соев нап,70,4,3,6.5,400,True,1852652,78035839,"Раф соленая карамель с орехами с соевым напитком, 400мл",77,0.0,0,0.864,False,1841507,78035838,"Раф соленая карамель с орехами с соевым напитком, 200мл",0.864,1838834,78035830,"Раф Соленая Карамель с орехами, 200мл",0.732
518,AUTO,strong_kbju,СПК Сироп для кофе,сироп для кофе,248,0,0,62,10,True,1837327,78036016,Сироп для кофе 10г,100,0.0,0,1.000,True,2107354,78036190,Фильтр-кофе 400мл,0.406,2065350,78036189,Фильтр-кофе 200мл,0.406
519,REVIEW,review_threshold,СПК Фильтр-кофе,фильтр кофе,134.9,1.8,1.9,2,200,True,2107354,78036190,Фильтр-кофе 400мл,100,0.0,200,1.000,True,2065350,78036189,Фильтр-кофе 200мл,1.000,1609306,78034880,"Кофе Латте, 200мл",0.610
520,AUTO,strong_kbju,СПК Фильтр-кофе,фильтр кофе,134.9,1.8,1.9,2,400,True,2107354,78036190,Фильтр-кофе 400мл,100,0.0,0,1.000,True,2065350,78036189,Фильтр-кофе 200мл,1.000,1609306,78034880,"Кофе Латте, 200мл",0.610
521,UNMATCHED,generic_a_collision,СПК Кафе Какао,кафе какао,92.8,3.7,3.7,11.2,200,True,1846291,78036191,"Какао, 200мл",100,0.0,0,1.000,True,1845758,78036192,"Какао, 400мл",1.000,2042583,78036199,"Какао на кокосовом напитке, 200мл",0.662
522,UNMATCHED,generic_a_collision,СПК Кафе Какао,кафе какао,92.8,3.7,3.7,11.2,400,True,1846291,78036191,"Какао, 200мл",100,0.0,200,1.000,True,1845758,78036192,"Какао, 400мл",1.000,2042583,78036199,"Какао на кокосовом напитке, 200мл",0.662
523,AUTO,strong_kbju,СПК Кафе Какао на соевом напитке,кафе какао на соевом напитке,71,1.9,1.1,13.5,200,True,2019104,78036193,"Какао на соевом напитке, 200мл",100,0.0,0,1.000,True,1846274,78036194,"Какао на соевом напитке, 400мл",1.000,1846291,78036191,"Какао, 200мл",0.841
524,REVIEW,review_threshold,СПК Кафе Какао на соевом напитке,кафе какао на соевом напитке,71,1.9,1.1,13.5,400,True,2019104,78036193,"Какао на соевом напитке, 200мл",100,0.0,200,1.000,True,1846274,78036194,"Какао на соевом напитке, 400мл",1.000,1846291,78036191,"Какао, 200мл",0.841
638,NOT_DISH,packaging,Крышка пол.пит.д/стак.д/гор/хол.нап.,крышка пол пит д стак д гор хол нап,,,,,90,False,,,,,,,,False,,,,,,,,
639,NOT_DISH,packaging,"ПЕРЕКР.SEL.Упаковка картонн.16х10х5,5см",упаковка картонн 16х10х5 5см,,,,,,False,,,,,,,,False,,,,,,,,
640,NOT_DISH,packaging,Стакан двухслойный,стакан двухслойный,,,,,400,False,,,,,,,,False,,,,,,,,
525,REVIEW,review_threshold,СПК Кафе Какао на овсяном напитке,кафе какао на овсяном напитке,74,1.7,1.8,12.8,200,True,2009258,78036196,"Какао на овсяном напитке, 400мл",100,0.0,200,1.000,True,1852472,78036195,"Какао на овсяном напитке, 200мл",1.000,1846291,78036191,"Какао, 200мл",0.862
526,AUTO,strong_kbju,СПК Кафе Какао на овсяном напитке,кафе какао на овсяном напитке,74,1.7,1.8,12.8,400,True,2009258,78036196,"Какао на овсяном напитке, 400мл",100,0.0,0,1.000,True,1852472,78036195,"Какао на овсяном напитке, 200мл",1.000,1846291,78036191,"Какао, 200мл",0.862
527,REVIEW,review_threshold,СПК Кафе Какао на миндальном нап.,кафе какао на миндальном нап,56.5,1.2,1.5,9.5,200,True,2012573,78036198,"Какао на миндальном напитке, 400мл",84,0.0,200,0.902,True,1847440,78036197,"Какао на миндальном напитке, 200мл",0.902,1846291,78036191,"Какао, 200мл",0.819
528,REVIEW,review_threshold,СПК Кафе Какао на миндальном нап.,кафе какао на миндальном нап,56.5,1.2,1.5,9.5,400,True,2012573,78036198,"Какао на миндальном напитке, 400мл",84,0.0,0,0.902,True,1847440,78036197,"Какао на миндальном напитке, 200мл",0.902,1846291,78036191,"Какао, 200мл",0.819
529,AUTO,strong_kbju,СПК Кафе Какао на кокосовом напитке,кафе какао на кокосовом напитке,63.5,2.2,1.7,9.9,200,True,2042583,78036199,"Какао на кокосовом напитке, 200мл",100,0.0,0,1.000,True,1848317,78036200,"Какао на кокосовом напитке, 400мл",1.000,1846291,78036191,"Какао, 200мл",0.862
530,REVIEW,review_threshold,СПК Кафе Какао на кокосовом напитке,кафе какао на кокосовом напитке,63.5,2.2,1.7,9.9,400,True,2042583,78036199,"Какао на кокосовом напитке, 200мл",100,0.0,200,1.000,True,1848317,78036200,"Какао на кокосовом напитке, 400мл",1.000,1846291,78036191,"Какао, 200мл",0.862
531,AUTO,strong_kbju,СПК Айс американо,айс американо,34.6,2.6,2.5,0.4,350,True,2015855,78036382,"Айс американо, 350мл",100,0.0,0,1.000,True,1622160,78034900,"Американо, 400мл",1.000,1590851,78034434,"Американо, 200мл",0.748
641,NOT_DISH,packaging,Стакан бумажный одноразовый односл.,стакан бумажный одноразовый односл,,,,,110,False,,,,,,,,False,,,,,,,,
642,NOT_DISH,packaging,Крышка полимерная одноразов.пит.окр.,крышка полимерная одноразов пит окр,,,,,63,False,,,,,,,,False,,,,,,,,
532,REVIEW,review_threshold,СПК Латте ПРЯНАЯ МАТЧА,латте пряная матча,35.8,0.1,1.5,5.7,200,True,2037714,78036406,"Матча латте пряная с кокосовым напитком, 400мл",100,1.3,200,0.995,True,2047840,78036408,"Матча латте пряная с миндальным напитком, 400мл",0.862,2031594,78036407,"Матча латте пряная с миндальным напитком, 200мл",0.862
533,AUTO,strong_kbju,СПК Латте ПРЯНАЯ МАТЧА,латте пряная матча,35.8,0.1,1.5,5.4,400,True,2037714,78036406,"Матча латте пряная с кокосовым напитком, 400мл",100,0.0,0,1.000,True,2047840,78036408,"Матча латте пряная с миндальным напитком, 400мл",0.857,2031594,78036407,"Матча латте пряная с миндальным напитком, 200мл",0.857
534,REVIEW,review_threshold,СПК Матча латте пряная с кокос.нап.,матча латте пряная с кокос нап,35.8,0.1,1.5,5.4,200,True,2013818,78036404,"Латте Пряная матча, 400 мл",100,0.0,200,1.000,True,2013817,78036403,"Латте Пряная матча, 200мл",0.995,2025500,78036742,"Латте, 400мл",0.738
535,REVIEW,review_threshold,СПК Матча латте пряная с кокос.нап.,матча латте пряная с кокос нап,35.8,0.1,1.5,5.4,400,True,2013818,78036404,"Латте Пряная матча, 400 мл",100,0.0,0,1.000,False,2013817,78036403,"Латте Пряная матча, 200мл",0.995,2025500,78036742,"Латте, 400мл",0.738
536,REVIEW,review_threshold,СПК Матча латте пряная с минд.нап.,матча латте пряная с минд нап,31.8,0.5,0.8,5.7,200,True,2013817,78036403,"Латте Пряная матча, 200мл",100,34.5,0,0.862,False,2013818,78036404,"Латте Пряная матча, 400 мл",0.857,1800452,78035069,"Матча Латте, 400мл",0.764
552,AUTO,strong_kbju,СПК Напиток чайный манго маракуйя,напиток чайный манго маракуйя,31.6,0.2,0,7.7,400,True,2015964,78036424,Напиток чайный манго маракуйя 400мл,100,0.0,0,1.000,True,2123193,4441205,"Манго Перекрёсток Select, 140г",0.735,2015962,78036423,Напиток чайный с имбирем и лимоном 400мл,0.670
537,REVIEW,review_threshold,СПК Матча латте пряная с минд.нап.,матча латте пряная с минд нап,31.8,0.5,0.8,5.7,400,True,2013817,78036403,"Латте Пряная матча, 200мл",100,34.5,200,0.862,False,2013818,78036404,"Латте Пряная матча, 400 мл",0.857,1800452,78035069,"Матча Латте, 400мл",0.764
538,REVIEW,review_threshold,СПК Матча латте пряная с овсян.нап.,матча латте пряная с овсян нап,56.1,0.3,2.1,9.1,200,True,1800452,78035069,"Матча Латте, 400мл",100,38.0,200,0.848,False,1621413,78035068,"Матча Латте, 200мл",0.848,2013817,78036403,"Латте Пряная матча, 200мл",0.831
539,REVIEW,review_threshold,СПК Матча латте пряная с овсян.нап.,матча латте пряная с овсян нап,56.1,0.3,2.1,9.1,400,True,1800452,78035069,"Матча Латте, 400мл",100,38.0,0,0.848,False,1621413,78035068,"Матча Латте, 200мл",0.848,2013817,78036403,"Латте Пряная матча, 200мл",0.831
540,REVIEW,review_threshold,СПК Матча латте пряная с соев.нап.,матча латте пряная с соев нап,31.8,0.5,0.8,5.7,200,True,2013817,78036403,"Латте Пряная матча, 200мл",100,34.5,0,0.862,False,2013818,78036404,"Латте Пряная матча, 400 мл",0.857,1800452,78035069,"Матча Латте, 400мл",0.764
551,AUTO,strong_kbju,СПК Напиток чайный с имбирем/лимон.,напиток чайный с имбирем лимон,35.3,0.2,0.1,8.6,400,True,2015962,78036423,Напиток чайный с имбирем и лимоном 400мл,89,0.0,0,0.933,True,1624446,78035151,"Напиток с медом имбирем и лимоном горячий, 400мл",0.706,2015964,78036424,Напиток чайный манго маракуйя 400мл,0.661
643,NOT_DISH,packaging,ПЕРЕК.SELECT.Стак.двух.бум.диз.зел.,перек select стак двух бум диз зел,,,,,550,False,,,,,,,,False,,,,,,,,
